149	virgo men can be insecure in matters of the heart , so take the initiative .
-1	notice how much they talk about themselves .
-1	notice how much they talk about themselves .
-1	acknowledge your desire for a relationship .
-1	assess your level of emotional attachment .
-1	imagine yourself with different sexual identities .
146	investigate ways in which your partner is improving your life .
146	recognize how often your friends and family choose to spend time with you and your partner .
-1	look up the shipping company 's contact information .
126	avoid sending prohibited items .
-1	look up unknown po box numbers .
126	set up a po box .
126	consider sending a greeting card first .
154	listen to traffic updates on the radio .
154	let people know if you 'll be running late due to traffic .
-1	study the sporting breeds .
-1	look for attentiveness .
-1	anticipate urges and thoughts .
50	laundry is a big mixing and matching game .
50	t - shirts are safe to toss in both your washer and dryer .
50	washing your jeans inside - out will help prevent fading .
50	it 's safe to wash dress shirts at home , but do n't tumble dry them .
50	delicate fabrics do n't fare well in a standard laundry load .
50	there is n't a universal temperature that works for all fabrics .
50	cardboard and wood boxes might damage your clothes over time .
-1	plant the chestnuts in the early spring .
34	buy the bulbs when you 're ready to plant .
-1	dig holes for the plants .
-1	give them adequate space to grow .
34	cover the bulbs and water them immediately after planting .
-1	fertilize the pumpkin plants .
-1	determine the size of the manger .
72	punch the holes .
72	insert the capped post .
72	set the female piece on the post .
72	place the other capped post through the other hole .
-1	recognize signs of suicide planning .
-1	know how to recognize complicated grief .
56	recognize what financial abuse looks like .
-1	recognize the forms of sexual harassment .
56	recognize that men can be victims as well .
56	think about how and when your relationship got serious .
56	listen to the way your partner talks about you .
-1	watch for physiological signs of anger .
-1	watch for signs of jealousy .
-1	watch for sexual risk - taking .
-1	watch how the person treats your personal space .
-1	watch your horse 's facial expressions .
56	consider what your partner thinks about your gender .
56	talk to someone if you sense a shift in your relationship .
56	end the relationship as soon as possible .
-1	scrub down your deck with a synthetic brush or sponge .
-1	rinse your furniture .
-1	dry your floor mats .
-1	cover your typewriter when it 's not in use .
46	wipe away small stains as they occur .
-1	clean your vinyl records regularly .
68	fray the edges , if desired .
68	fold the edges on one end like an accordion .
68	pin the rosette to secure it .
68	attach a brooch or badge .
34	dig up your bulbs carefully if they are planted outside .
34	place each bulb in its own pot with soil , leaving the top 1/3 exposed .
34	put your bulbs in a cool , dark place for 5 to 6 weeks .
-1	put your pot in an area with at least 8 hours of sun a day .
34	replace the top 2 inches ( 5.1 cm ) of dirt with fresh soil .
34	replant your bulbs in the ground if you 'd like to keep them outside .
34	water your bulbs once a week to watch them bloom .
156	make a relaxed londoner outfit with sweatpants and sneakers .
156	try on a leather jacket to spice up your outfit .
156	layer jackets and tops in case the weather in london is finicky .
156	play around with bright patterns and colors in your outfits to imitate london fashion .
156	spruce up your londoner outfit with a jean jacket .
156	avoid wearing sleeveless shirts when imitating london fashion .
156	pair a turtleneck with slacks to give off a posh londoner vibe .
156	slip into some faux fur for a classy approach to london fashion .
-1	wash the garment in the washing machine .
-1	dry the carpeting separately .
50	repeat the wash and dryer cycles for polyester if the garment has n't shrunk to your needs .
-1	wash the clothing in the washing machine on a warm setting .
50	check the garment periodically during the cycle to make sure it 's shrinking evenly on all sides .
-1	wrap the seed in a damp paper towel .
71	select hardy flowers with low moisture content .
-1	choose healthy bamboo stalks that are as thin as a pencil .
71	opt for flowers that have long , straight stems .
-1	gather all of the skinny petals into a bundle .
-1	bind the hooks together .
71	use glycerine and water to dry the flowers .
71	take the dried bundles apart .
71	pick out the largest flowers first .
71	tie the stems together or display in a vase .
64	add stocks you 're interested in to your watchlist .
64	select stocks from your watchlist that you believe are a worthy investment .
64	review what professional stock analysts are saying .
64	buy the stock .
130	define a specific learning objective for each unit , test , and project .
130	identify the assignment 's key concepts or skills .
-1	create guidelines for race - centric discussions .
130	use objective problems to cover wide ranges of information .
130	include word problems on math and science tests .
-1	evaluate your knowledge of internet and communicating in an online environment .
130	include long - term projects to assess independent learning skills .
130	use graded assignments to assess and ungraded work to develop skills .
130	grade tests and projects without reading students ' names .
130	read a few assignments before you grade if the rubric is subjective .
130	grade tests 1 essay or section of problems at a time .
-1	listen to the point - of - view of your parents .
121	try to maturely accept your parents ' answer .
-1	note any sudden and severe headaches .
16	open your mouth and examine your throat .
98	figure out which breed you want .
-1	think about what size hamster you want .
-1	choose where you want to get your new puppy .
-1	check the health of your lovebirds .
121	do n't constantly nag your parents .
-1	envision a positive outcome .
84	avoid having non - organic oats and grains .
84	"look for foods labeled "" glyphosate - free "" to avoid any contamination ."
84	try growing your own produce to ensure your produce is glyphosate - free .
84	support groups trying to ban glyphosate to prevent future contamination .
84	wash produce in a baking soda solution for an effective cleaning method .
84	rinse the produce under tap water to clean off the baking soda solution .
-1	wash your canning jars with soap and water to remove any food residue from the previous use .
84	cut off the outer layer of produce if you want to get rid of absorbed contamination .
110	for $ 1,250 , you can retire in ecuador in both luxury and comfort .
110	ecuador has plenty of fresh produce , especially in cuenca .
110	retirement is a time to enjoy yourself , and there 's no need to skimp on entertainment .
110	buses and taxis are always an option , but rent a car to explore the country .
110	medical care in ecuador is high - quality in major cities .
110	the average social security check will meet most of your needs in ecuador .
101	"find the file you download , decompress it , double click the "" setup "" button to install the oracle ."
101	"choose "" i accept the term in the license agreement "" , then click on next ."
101	"start oracle database 11 g express by clicking "" start "" , then click "" oracle database 11 g edition "" then go to database home page ."
101	select administration , then select database users then create user for you .
101	now you are able to log in back and use oracle .
-1	select the color you want to use .
-1	choose a shoot - through umbrella if you want broader and softer light .
-1	opt for an acrylic resin varnish if you want a glossy , clear finish .
70	decide where you want your pins to be made .
70	describe what you want your pins to look like to get a quote .
-1	ask questions about the sugar glider 's background .
70	order 1 month before you need the pins so they arrive on time .
152	slide gift into bag and turn bag upright .
152	make sure the tissue paper covers the gift .
152	tie the handles together with a small piece of scissor curled ribbon if the gift is small enough to accept this .
125	decide on an attention grabbing way to start your introduction .
-1	write out your own response to the text .
125	read your introduction out loud several times .
-1	memorize your introduction .
125	rehearse your introduction until it sounds natural and conversational .
125	consider making a video recording of yourself giving the introduction .
125	make a cheat sheet of your main talking points .
125	shake your interviewer 's hand .
125	smile and be pleasant when you first meet your interviewer .
-1	make eye contact with people in your audience .
-1	stick to your commitments .
41	spread baking soda around the perimeter .
-1	use a natural moisturizing product .
-1	educate yourself about your power animal .
18	make birth control private but accessible .
-1	communicate with your sexual partner .
-1	talk about your depression with a close friend .
-1	learn about how hypnotherapy works .
18	learn what types of birth control are available .
18	use any birth control you choose correctly .
18	discuss birth control , even if it 's uncomfortable or you do n't know how .
57	check that the plaintiff filed the lawsuit in the correct court .
-1	make sure the caps are airtight .
-1	dress comfortably for surgery .
15	finish with footwear .
-1	make a list of your major competitors .
58	plan to ask specific questions about your case .
-1	inquire about e&o insurance .
-1	compare your mortgage options .
58	be wary if a lawyer solicits your business .
-1	analyze the monopolist 's past business dealings .
81	cut the angle iron and steel plate in sizes listed above , making sure edges are square and straight .
81	"align one of the 14 "" angles on each end of the 7 "" wide ( top ) piece of plate so it overhangs the front edge about 1 inch ( 2.5 cm ) , and weld them to the 7 "" wide plate ."
81	"lay the 42 "" piece of 2 "" angle iron on top of the 7 "" wide ( top ) plate , centering it between the two end angles in the center of the sheet with the angle up , and weld it in place , with at least one inch welds on each edge 8 inches ( 20.3 cm ) apart ."
81	notch the angle point of each end of the 2 /2 inch ( 1.3 cm ) angle /2 inch ( 1.3 cm ) wide and 1 inch ( 2.5 cm ) deep for the hinge pins to fit into .
81	fit the pin ( 1/2 smooth rod ) you just welded onto the angle into the socket you drilled earlier , then line the other notch up with the socket on the opposite end so you can fit the other pin into place , then weld that pin to the angle iron .
81	"notch the steel pipe 5/16 "" wide by 2 "" deep so it will slide over the top angle to create a handle to operate the braking angle you just installed ."
81	"turn the brake over ( it will be heavy ) and place the 1 1/2 "" x 48 "" angle near the front edge of the 14 "" widex48 "" piece of steel plate and weld it the same as the upper stiffener ."
81	"mount the brake on saw horse or your workbench with a few inches hanging over to allow the brake and slide a piece of sheet metal between the 7 "" and 14 "" plate , snug the bolts down to clamp it , and pull the pipe handle towards you to bend the metal ."
30	let yourself have this special time .
30	make a playlist of relaxing songs to enjoy while in the bath .
30	make the bath special .
-1	consider a towel bath .
147	notice if they do n't root for you to succeed .
147	pay attention when a friend is caught gossiping or spreading rumors .
147	set boundaries with a friend who 's always trying to compete with you .
147	notice if your friend is fake to other people .
147	consider if your friend is using you to help them succeed .
147	notice if your friend only wants to hang out when things are going well .
147	question them when they break off plans at the last minute .
-1	be sure that you want to break up .
147	expect a real friend to be there for you when you need them .
147	look for friends that want you to be happy .
147	pick friends who let you be yourself .
147	value friends who put an equal amount of effort into your relationship .
-1	clean the surface area of the wall with rubbing alcohol .
72	outline the design on the leather to make a tracing guide .
-1	pad the corns to prevent irritation .
72	test an out of sight portion of the leather .
72	ink the main outline of your design .
72	wipe away excess ink as necessary .
-1	add embellishments to the dowel .
72	clean off any excess ink and show off your tattooed leather .
-1	determine the scholarship terms .
-1	wipe the leather with a barely damp cloth .
-1	let the wristband dry .
-1	moisten the shoes .
72	cut deeper into the design .
72	paint raised areas with leather weld glue .
-1	take interest in her accomplishments .
-1	build the plunger assembly .
-1	prepare the first layers of the bowl .
-1	connect the grounding clamp to the workpiece .
-1	connect the end cap(s ) to the gutter using silicone sealant and screws .
-1	make sure the salt looks pink or orange .
-1	line the cabinet .
-1	create a scratch coat with mortar .
-1	create a single light source near the exit .
49	continue placing the tires , making sure they are perpendicular , aligning the holes of the tires to create a duct .
49	add 10 cubic feet of big porous stones .
49	cover with some soil to protect the tank from small stones and other small materials .
-1	add 1 cup ( 237 milliliters ) of lime .
49	add 20 cubic feet red - grey sand mixed , balu - morang layer .
-1	fill the water tank with water and bleach .
49	plant all the plants between both the pipes , directly on top of the tank .
87	clean the basil leaves and allow to dry .
87	use as usual according to your recipe .
124	"dial "" 27 "" after the exit code ."
-1	dial the number that you want to call .
124	choose a voice over internet protocol ( voip ) program based on its features .
-1	download the skype application to your device .
-1	choose the map size .
-1	calculate the total monetary value of the beginning operating assets .
64	subtract outstanding fund liabilities .
64	divide by the number of outstanding shares in the fund .
-1	evaluate the experience level of your salespeople .
64	evaluate your fund 's net asset value .
64	adjust your fund investments .
55	keep a task list of what you need to do before moving .
-1	assign tasks to the project participants .
55	build new routines once you 've arrived in your new place .
55	get things unpacked as needed or unpack quickly .
55	develop new habits in your new environment .
55	visit your new home before moving .
55	find some small tasks to complete during the moving process .
55	take time to adjust to a new school .
-1	call the vet if you are confused about anything .
99	use a phone or a whistle to request emergency assistance .
99	get someone to catch the runaway horse .
99	stand up slowly if you are not in shock and feel okay .
-1	lead your horse through a swing gate .
-1	clean your feet .
14	put some gauze or felt between your toes .
-1	change the bandages on the biopsy site daily .
134	pivot your left knee in , then step slightly out to the left with your left foot .
134	pivot your right knee in and step to the right with your right foot .
134	do the pivot and step on your left side again , adding a double step to the left .
134	add movement with your arms if you want to add personality to your dance .
37	cut stems so they are at least 4 - 6 inches ( 10 - 15 cm ) from the ground .
37	remove spent leaves throughout the year .
37	prune your sage plant lightly during its first year to ensure that it grows fully .
37	gently pull leaves off of the stem .
37	use scissors or garden shears if you ca n't remove the leaves easily .
37	trim whole stems if you are harvesting larger amounts of sage .
37	use fresh sage leaves within a week of harvesting them .
121	remind yourself that everyone has misunderstandings and differences .
-1	think about the positives .
121	let your parents cool down , as well .
121	speak to the issue maturely and responsibly .
-1	start with clean , product - free hair .
64	start a retirement plan whenever a company offers one .
-1	acknowledge the negative effects of grudges .
-1	set common objectives .
64	lay out a plan .
-1	keep your ad design simple .
64	diversify your investments to protect against losses .
64	stick to your long - term plan by trusting a diversified portfolio .
80	be aware that a lot of dolls were made at the same time the sindy dolls were made and even the sindy dolls were made in various factories .
44	buy a toothpaste to remove the hair dye stain .
-1	rub the paint off your skin .
-1	rinse out the soapy water using warm running water .
-1	rub the alcohol into the stain .
-1	scrub the paste off with a damp cloth or sponge .
44	wipe the jelly and dye off with a soapy washcloth .
-1	add a thin layer of paint over the stained spot with a small brush or roller .
-1	let the solution soak into the wallpaper for at least 10 to 30 minutes .
44	dampen a washcloth with water , then dip it into the mixture you 've created .
-1	apply the mixture to the stain with a clean rag .
44	wash your face with warm water when the stain has been lifted from your skin .
99	practice balance exercises to learn how to distribute your weight evenly .
-1	groom your horse to remove any dust or dry mud from its coat .
99	mount your horse from the left - hand side .
99	move with your horse and straighten your back to have a good posture .
99	use your seat and legs to give your horse effective signals and cues .
99	watch other riders to learn from them .
99	swap trainers every 2 - 3 years to gain valuable new skills and insights .
99	ride more challenging horses as your confidence grows .
101	add a richtextbox to your form . you can add a richtextbox by double - clicking or dragging it onto the form . adjust the size of the richtextbox to your requirements .
101	add two buttons to your form . ideally , place the two buttons near the richtextbox . again , you can add buttons to your form by double - clicking or dragging onto the form .
101	"name the buttons "" print "" and "" print preview "" . you can change the text for the buttons in the properties box ."
101	"add the controls : "" print document "" and "" printpreviewdialog "" to your form . these will not be visible on the form as they perform in the background ."
101	"click on printpreviewdialog and change the "" document "" to "" printdocument1 "" . you can change this in the properties box after clicking on printpreviewdialog ."
101	"double - click on your "" print preview "" button . this will bring up the page for coding . a private sub has already been created and awaiting code to tell it what to do when the print preview button is clicked . add the following code into the private sub : printpreviewdialog1.showdialog ( ) ."
101	"go back to the form and double - click on "" printdocument1 "" located underneath the form . you will be taken back to the page for coding . a private sub will be created called "" printdocument1_printpage "" ."
101	test to see if the print preview function works .
101	test to see if the print function works .
29	hold longer hair in place with hair paste .
29	run your fingers through short hair to add depth and texture .
-1	rub a dollop of vaporub in the palms of your hands .
29	pinch short tendrils of short hair if you want to give off an edgier vibe .
-1	wait 10 minutes for the glue to dry completely .
-1	towel - dry your hair so that it 's not dripping wet .
29	add a nickel - sized amount of paste to your palms and rub them together .
29	massage the paste into your short hair for a casual , tousled look .
29	blow dry the product to solidify the paste into place .
-1	wrap your arms all the way around his back .
149	keep the girl close to your body as you carry her .
149	keep your back , shoulders , and neck straight .
149	have the girl stand .
149	position yourself to lift the girl .
149	squat down and have the girl lean on your shoulders .
149	lift the girl .
149	avoid picking someone up in an emergency if you lack professional training .
149	be careful picking someone up in public .
-1	rub the lacquer with coarse- or medium - grit micro - mesh .
-1	dry the bath mat when you 're done cleaning .
47	rub chrome using aluminum foil .
47	rub the chrome gently in circles .
-1	thoroughly oil the knife when you 're finished cleaning .
47	rub off rust with steel wool .
47	wax your chrome surface .
36	inoculate the seed .
-1	harvest the mushrooms .
36	blanch and shock the pods .
-1	remove the seeds from the vegetables .
-1	use or store the sticky tack .
-1	fill a container with soapy water .
-1	mix a 50/50 water to white vinegar solution into a spray bottle .
50	turn the jeans inside out and dip them into the water .
-1	swish the linen garment in the water to wash it .
-1	rinse the rag with cool water to remove all of the soap .
50	soak up stains with a clean towel as soon as they happen , if possible .
50	blot your jeans with a wet wipe to freshen up the pants .
50	dab a gentle dish soap on the dirty spot to remove oil - based stains .
-1	use lemon juice and table salt to get rid of rust stains .
-1	mix a baking soda and vinegar paste to remove stains or rust .
50	spray hairspray on your jeans if there 's a bloodstain .
-1	squeeze the excess water out of the clothes very gently .
50	lay the jeans on a towel and use another towel to blot them .
50	let your jeans lay flat to dry on another clean , dry towel .
50	avoid using a heat source on your embellished jeans to protect them .
-1	consider type ee bonds .
101	do n't limit yourself to these languages ! there are tons of programming languages , all with varying uses .
101	get an interpreter for that language .
101	read the book ! take examples of the programming language from the book and put them into your interpreter .
101	continue programming and trying new things ! to be a good programmer , you , at the very least , have to keep up with changing technology .
36	use your fingers or small scissor cutters when first pruning your pepper plant .
36	begin pruning when your pepper plant is about a foot tall .
-1	cut off any excess stems from the leaves .
36	prune out inward - facing stems .
-1	prune the rootball .
132	locate your apple product 's serial number before you contact apple .
132	call ( 800 ) apl - care to get help with ipod , mac , and ipad products .
132	begin a chat session with apple support to discuss repair needs online .
132	call ( 800 ) my - apple for help purchasing apple products by phone .
132	call apple store for education to buy products for education by phone .
132	visit https://www.apple.com/feedback/ to get to the product feedback website .
132	click on the product you want to leave feedback about .
132	"write your feedback in the "" comments "" section and press "" submit . "" compose the comments section with details like what you like about your product , what you dislike about the device , or ways to improve overall ."
123	discuss what it means to pray and talk to god .
123	use the lord 's prayer as an example of what to include in a prayer .
123	encourage young children to start with simple prayer statements .
123	practice praying together to lead by example .
123	pick a random place on the map and pray for that area .
123	"use "" forgiveness stones "" to help children let go of hurtful things ."
-1	this is a natural conversation starter .
149	let your conversation partner weigh in on something .
149	pick out something you like about them , then tell them ! it 's always nice to hear good things about yourself .
-1	get your ex talking about his hobbies and passions .
149	it 's always good to have a few topics up your sleeve .
149	if you meet at a party , this is a good conversation starter .
142	empathize with the person who invited you .
-1	avoid gossiping about your friend .
78	create a loop with the working end on top .
-1	bring the end under the standing part of the rope .
-1	pull the standing part through the overhead loop .
78	slide the tightened loops down to make the bight smaller if you 'd like .
78	tug the bight and working end away from one another to finish .
65	contact the check writer directly as soon as a check is returned to you .
65	keep a record of the date and time you contact the check writer .
-1	subscribe to the rss feed .
65	know your state 's laws governing the writing of bad checks .
65	post your bad check policy .
65	check your state law regarding fees .
-1	separate the first row of hair from one section .
-1	cut a 2 - inch ( 5.1 - cm ) deep fringe into the sides of the shirt .
-1	cut a 1 in ( 2.5 cm ) wide strip straight across the leg of the nylon .
-1	continue to cut the rest of your hair .
28	blend the hair by combing it upwards and snipping it .
-1	cut your hair just beneath the elastic band .
-1	cut the lace down to the shape you want .
-1	blend your liner into your lashes for a more minimal look .
-1	consider thinning your hair .
28	comb , dry , and style the hair , as desired .
52	decide which side of the rug will be the top and bottom .
52	prepare the rug for a casing to be sewed along the back .
-1	measure the distance between the edge of the last sheet of wallpaper and the corner .
-1	measure the width of the elastic .
52	hand sew the band to the back of the rug .
-1	paint the board .
-1	attach the brackets to the rail .
-1	prepare your containers .
-1	mark the cut lines on the edge of the tile .
52	mount the rod hooks onto the wall .
-1	hang the twine on the hook .
-1	sip a hot beverage .
-1	avoid high - fat foods .
-1	drink at least 8 - 10 8 fl oz ( 240 ml ) glasses of water daily .
-1	write down your hip measurement .
14	keep the stitch marks covered and clean during the day .
14	use silicone pads to help the marks heal properly .
14	do not apply vitamin e or hydrogen peroxide to the marks .
14	protect the stitch marks from the sun by using sunscreen .
14	massage the area once the stitch marks have healed .
-1	talk to your doctor about hair transplants .
14	see your doctor if the stitch marks become red , irritated , or swollen .
-1	do the crocodile pose .
15	do the upward facing dog pose .
-1	take a 10 to 30 minute nap .
-1	do the bridge pose .
-1	do the bridge pose .
15	do the seated forward bend pose .
-1	click block messages to confirm .
102	re - open disk cleanup if you want to delete more files .
-1	open the windows update settings .
102	click configure storage sense or run it now .
102	"toggle the "" storage sense "" switch to the on position to enable storage sense ( optional ) ."
102	choose when storage sense would run .
-1	unzip the archive file .
-1	run the shoutcast dnas server .
-1	delete data you do n't need .
102	empty your recycle bin after deleting files you do n't need .
-1	take a regional train for inland travel .
-1	book your flight about seven weeks before your trip .
155	travel by train if you 're making stops on the way to chiang mai .
155	choose a travel class that suits your budget and desired level of comfort .
-1	purchase your ferry ticket .
-1	plan your route from the airport to atlantis .
155	ride the public government - run bus if you value reliability over flexible departure zones .
155	ride a private tour company bus if you value flexible departures .
-1	check your email for your evisa .
143	do the sitting spoon .
-1	do the classic spoon .
143	avoid a few terrible cuddling moves .
143	let him see how much you liked kissing and cuddling with him .
-1	buy boxes and other moving supplies from retail stores .
55	arrange for any vehicles or movers you 'll be using .
-1	do n't worry about cloudiness .
55	label or color - code your boxes .
35	purchase oak saplings from a local tree nursery , as raising an oak tree from an acorn or a seedling is a complicated procedure best left for professionals .
35	consider several factors when buying an oak tree .
35	buy adaptable bur oak trees if you have soil in which other oaks have failed to adapt .
35	attract wildlife to the landscape by planting a sawtooth oak , which begins to grow acorns after about 6 years .
35	select a northern red oak for its strength and brilliant fall foliage .
35	buy a fast - growing pin oak tree , which grows up to 70 feet ( 21.3 m ) tall with a 45 - foot spread , for acidic soil .
35	purchase a willow oak tree , also considered to be a specimen tree , which grows as far north as cape cod on the u.s .
35	buy a live oak if you live in the zone extending from north carolina to florida , then west to texas , across the southwest and up the west coast to washington state .
6	"schedule your trip during "" lobster season . "" if you are hunting in the northeastern part of north america , "" lobster season "" is usually between late june and late december ."
-1	apply for divemaster status through padi .
-1	familiarize yourself with rally scoring .
-1	purchase all necessary equipment .
6	secure a fishing boat for the trip .
6	assemble your trap to catch lobsters .
6	measure and store legal - sized lobsters .
-1	obtain a private coach .
6	visit an area with warm water to catch spiny lobsters .
-1	buy a pair of high - quality running shoes .
6	rent a fishing boat for the trip .
-1	study the swing fundamentals .
6	use a hoop net to trap the lobsters .
6	dive or snorkel to catch lobsters by hand .
6	measure your catch and store the lobsters of legal size .
114	get an application online .
114	get an application in person at the dmv .
-1	request a credit report by phone or mail .
114	find out what you need for obtaining the replacement title .
114	indicate your reason for requesting a replacement title .
114	take your application with the required fees and documents to the dmv .
-1	bathe your ferret once a month at most .
-1	protect your shih tzu 's ears .
-1	bathe your ferret .
-1	clean your cocker spaniel 's ears properly .
-1	check your rabbit 's ears regularly .
-1	brush your short haired cat at least three times a week .
-1	keep your squeegee dry .
-1	trim your gerbil 's nails .
-1	brush your pomeranian 's teeth .
120	check in with your doctor or a dermatologist .
-1	control your dog 's portions .
96	make your dog sit before pleasurable interactions .
96	stop your dog from destructive chewing behavior .
96	make your dog sit when the doorbell rings .
96	do n't allow your dog to beg .
-1	do not let your puppy walk outside .
-1	reward good behaviors .
-1	create a comfortable space for your cat .
96	use doors and gates to establish your dog 's indoor territory .
96	establish furniture rules .
16	consider if you 've been in a tick - prone area .
-1	be aware of pet hoarding .
16	catch and test the tick .
16	take the elisa test first .
-1	get at least 1.2 mg of vitamin b6 each day to combat moodiness .
18	spend as much time as possible in air - conditioned areas .
18	tell your boss that you 're pregnant after your first trimester is over .
-1	take notes during training .
18	leave your desk organized .
18	be semi - available during your leave but do n't make any promises .
102	click get started viewing .
-1	click the select file button .
-1	select your srt file .
-1	click a draft to view a preview of the post .
-1	click download free version .
102	pick business from the drop - down and click next again .
102	fill in the information and click begin download .
-1	click save to start the download .
-1	double - click the downloaded file to run the install wizard .
-1	click start on the taskbar until the operation is finished .
-1	click the gear icon on the chat panel .
-1	measure out 1 cup ( 237 milliliters ) of white vinegar .
-1	put the particles in a small bowl of vinegar .
-1	cover the seeds with a thin layer of soil .
-1	cover the outside of the bowl with plastic kitchen wrap .
-1	soak the palm seeds in a cup of lukewarm water for up to 1 week .
-1	rinse and drain the seeds before soaking them .
-1	place the bag of spawn in a dark area .
-1	remove the brush and rinse it after 25 minutes .
36	measure out the seeds you want to use .
36	drain the seeds .
-1	set the plant pot on top of the gravel tray .
36	move the tray into the sun when the sprouts are /2 to 2 inches ( 1.3 to 5.1 cm ) long .
36	hull the alfalfa .
-1	use pine cones .
-1	store the rose hip oil .
-1	perform the eid prayer .
-1	perform the eid prayer .
-1	perform the eid prayer .
123	light a pink candle .
-1	allow the candle to burn for at least 30 minutes after nightfall .
0	make sure you 'll have a leg leash to stay safe in the water .
0	wear tight - fitting swimwear to stay comfortable in the water .
0	go swimming in the ocean to get used to the movement of the waves .
0	use an indo board to work on your balancing skills .
0	get used to the feeling of getting on the board and paddling in a pool .
0	practice standing on the board in the sand before going in the water .
0	talk to locals and folks at the surf shop to find the easier breaks .
0	stretch thoroughly before you wade out into the water .
0	get used to paddling over waves before trying to stand up .
0	pop up on the board once you have some speed on the wave .
0	fall away from the board and trust the leash to keep it close .
-1	prune your plant in the late winter to spring months .
35	cut a cane of the elderberry to about the height of your waist .
-1	cut the papaya .
35	prune all canes that are older than three years .
35	prune all canes that are diseased or damaged .
35	prune the remaining canes , but not all of them ! the goal here is to have an equal number of canes that are one , two , and three years old remaining after you finish pruning .
35	gather the canes that you 've removed from the plant .
145	there 's no reason you two ca n't have a fulfilling relationship while long distance .
145	long - distance relationships used to be super hard , but not these days .
145	discuss their issues with long - distance and ease their worries .
145	long - distance is a lot harder if there 's no plan to get in the same place .
-1	fulfill the requirements of your organization .
-1	take a break from mental activities .
-1	place your document face - down in the scanner .
-1	find the activation information on your card .
-1	save the document on your desktop .
-1	save the shirt template onto your computer .
130	step back and let students take the lead .
-1	practice early math skills .
130	encourage listening and communication skills with listen - and - recap .
130	show students how the skills apply to real jobs .
130	work on mouse and typing skills with a misspelled document .
-1	create goals for study sessions .
130	teach students to find quality sources with a research scavenger hunt .
130	have students create good example / bad example skits .
130	encourage students to use a simulation game .
130	"redirect "" negative "" skills ."
130	"help students to reevaluate "" i ca n't do it . "" when a student says this to you , help them talk through it ."
130	connect students with volunteer or service - learning opportunities .
130	encourage students to look at the outcome of a task .
130	assign small groups of students to create a structure for an egg .
130	use the rubber band - cup challenge to teach them to complete a task together .
130	invite business leaders to come speak to your students .
-1	drive or take the train to the ferry terminal .
155	take a tuk - tuk to the train station to get back to bangkok .
-1	take the bus from aguas calientes up to machu picchu .
-1	take a bus from miami to new york .
-1	hire a taxi for shorter travel time to nami island .
155	arrange a tuk - tuk tour if you 'll want local transport in ayutthaya .
-1	hire a taxi for shorter travel time to nami island .
106	take opportunities to become a chaperone for school trips .
-1	attend the mediation meeting .
106	help out in your child 's classroom .
-1	attend parent - teacher conferences sans child .
-1	communicate with the event staff .
106	get other parents to become volunteers .
106	use a vacation day to attend an event .
106	be active in setting school policies and curriculum .
-1	trim off any splintering edges using scissors .
-1	use tweezers to insert the patch into the tear .
72	lift the tear up on one side and apply leather glue underneath it .
-1	apply glue gel for hair along the hairline of the wig and press it down .
72	wait for the glue to dry or heat it with a hair dryer per the instructions .
72	scoop some leather filler up in your palette knife .
-1	apply the stain to the wood filler using a brush .
-1	wait 1 - 2 hours to give the primer time to dry .
72	apply additional filler as needed to make the seam flush .
-1	apply the iodine using a cotton swab .
72	dab some leather finish over the repair to give it the classic shine .
-1	avoid having unrealistic expectations .
147	make future advances only if she expresses interest in you .
142	"i really like your friend , can you give me her number ? "" why beat around the bush ? if you like her friend , just be upfront about it ."
142	"i think your friend is gorgeous -- can you give me her number ? "" she might feel protective of her friend and may not give her number out to just anyone ."
142	"i really like your friend , can i get her number so i can call her ? "" play it cute and tell her that you have a little crush on her friend ."
142	"hey , i need your friend 's number so i can get in touch . "" a little confidence can sometimes go a long way ."
142	"hey can i have your friend 's number ? totally cool if not . "" play it safe and do n't put any extra pressure on her to give you her friend 's number ."
142	"i want to send this funny meme to your friend , what 's her number ? "" if you 've got a great meme or a funny video that you think would make her friend laugh , use it as a potential way to get her number ."
142	"you should give me your friend 's number because i 'm awesome . "" some playful teasing can sometimes be super effective ."
142	"i lost my number , can i have your friend 's ? "" sure , it 's goofy and a little ridiculous , but sometimes that can be effective ! do n't be afraid to get silly with it ."
142	"i 'm working on something with your friend , can i have her number ? "" maybe it 's true , maybe it 's a little white lie , but either way , it could be an effective way to get her friend 's number ."
142	"what 's your friend 's number ? let 's start up a group chat . "" just like group dates or hangouts can be a low - pressure , easy way to spend time with someone you like , a group chat can be an effective way to get her number ."
142	"hey , can you pass along my number to your friend ? "" try asking her to give your number to her friend so you can avoid putting her on the spot ."
5	do not roll a bag if it comes with a stuff sack and space is no issues .
5	zip up the bag and push any large air pockets out through the head .
5	fold the sleeping bag in half lengthwise .
-1	use a thick rubber band to keep the net folded .
-1	keep the container cool and dry .
5	know that prolonged compression will make your bag less effective .
-1	use a small bandage for a small wound .
5	gently pull any leaking down feather back into the bag .
41	spray silicone lubricant on the underside of the mower 's deck .
-1	sharpen your knives .
41	raise your mower deck to cut between 3 - 4 inches ( 7 - 10 cm ) .
41	turn on the lawn mower just before mowing .
41	mow the perimeter of the lawn first .
41	use the side discharge to remove grass as you mow .
41	clean the underside of your mower deck as soon as you 're finished mowing .
41	mow more frequently .
41	never mow your lawn when it 's raining outside .
34	find a good place to plant foxglove .
-1	plant the caladiums .
